SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO246481,27695,AutoDebitEMI,16-08-2024,P26684,21600,LDE9381,HDFC
SO246482,27629,DebitCard,16-08-2024,P26685,82230,,Andhra Bank
SO246483,27242,DebitCard,16-08-2024,P26686,109500,,Andhra Bank
SO246484,27554,CreditCard,17-08-2024,P26687,14449.2,LDE9384,Canara Bank
SO246485,25263,CreditCard,17-08-2024,P26688,20976,LDE9385,Canara Bank
SO246486,29267,AutoDebitEMI,17-08-2024,P26689,12991.2,LDE9386,Axis
SO246487,29269,DebitCard,17-08-2024,P26690,55852,,Andhra Bank
SO246488,28710,AutoDebitEMI,17-08-2024,P26691,28350,LDE9388,Axis
SO246489,30547,Cash,17-08-2024,P26692,74000,,NetCash
SO246490,29970,Cash,17-08-2024,P26693,69500,,NetCash
SO246491,28643,BankTransfer,17-08-2024,P26694,80000,,HDFC
SO246492,29577,Cash,17-08-2024,P26695,78000,,NetCash
SO246493,30231,BankTransferEMI,17-08-2024,P26696,57150,LDE9393,Andhra Bank
SO246494,30659,BankTransferEMI,17-08-2024,P26697,20706,LDE9394,HDFC
SO246495,30080,Cash,17-08-2024,P26698,76450,,NetCash
SO246496,25840,BankTransfer,17-08-2024,P26699,63340,,ICICI
SO246497,28090,AutoDebitEMI,17-08-2024,P26700,26100,LDE9397,Canara Bank
SO246498,28195,AutoDebitEMI,17-08-2024,P26701,29550,LDE9398,Canara Bank
SO246499,27922,UPI,17-08-2024,P26702,24150,LDE9399,HDFC
SO246500,25573,AutoDebitEMI,17-08-2024,P26703,20100,LDE9400,ICICI
SO246501,27706,DebitCard,17-08-2024,P26704,90510,,Canara Bank
SO246502,27153,CreditCard,17-08-2024,P26705,33199.5,LDE9402,Canara Bank
SO246503,30794,UPI,17-08-2024,P26706,21786,LDE9403,Axis
SO246504,30536,UPI,17-08-2024,P26707,27900,LDE9404,Andhra Bank
SO246505,30078,BankTransferEMI,17-08-2024,P26708,32100,LDE9405,HDFC
SO246506,27583,BankTransfer,17-08-2024,P26709,107000,,HDFC
SO246507,25066,BankTransferEMI,17-08-2024,P26710,20691,LDE9407,Axis
SO246508,27815,UPI,17-08-2024,P26711,25779,LDE9408,Axis
SO246509,29127,BankTransferEMI,17-08-2024,P26712,21450,LDE9409,Canara Bank
SO246510,30465,BankTransfer,17-08-2024,P26713,76500,,ICICI
SO246511,29896,BankTransferEMI,17-08-2024,P26714,28341,LDE9411,HDFC
SO246512,25674,Cash,18-08-2024,P26715,70000,,NetCash
SO246513,30342,BankTransfer,18-08-2024,P26716,72500,,Canara Bank
SO246514,25157,CreditCard,18-08-2024,P26717,37200,LDE9414,Andhra Bank
SO246515,27746,BankTransfer,18-08-2024,P26718,96070,,HDFC
SO246516,27191,AutoDebitEMI,18-08-2024,P26719,22935,LDE9416,ICICI
SO246517,27305,AutoDebitEMI,18-08-2024,P26720,21525,LDE9417,Canara Bank
SO246518,29329,UPI,18-08-2024,P26721,14599.2,LDE9418,Axis
SO246519,30708,CreditCard,18-08-2024,P26722,43200,LDE9419,Andhra Bank
SO246520,27069,AutoDebitEMI,18-08-2024,P26723,14734.2,LDE9420,Andhra Bank
SO246521,25834,BankTransfer,18-08-2024,P26724,266000,,Axis
SO246522,25628,BankTransferEMI,18-08-2024,P26725,33000,LDE9422,Andhra Bank
SO246523,28154,Cash,18-08-2024,P26726,190000,,NetCash
SO246524,28003,CreditCard,18-08-2024,P26727,25377,LDE9424,Andhra Bank
SO246525,25673,BankTransferEMI,18-08-2024,P26728,16869.6,LDE9425,Axis
SO246526,30052,BankTransferEMI,18-08-2024,P26729,28491,LDE9426,Andhra Bank
SO246527,25602,UPI,18-08-2024,P26730,69300,LDE9427,ICICI
SO246528,29989,Cash,18-08-2024,P26731,157000,,NetCash
SO246529,25584,BankTransferEMI,18-08-2024,P26732,85800,LDE9429,Axis
SO246530,25700,CreditCard,18-08-2024,P26733,56850,LDE9430,Canara Bank
SO246531,26033,DebitCard,18-08-2024,P26734,84590,,ICICI
SO246532,26061,Cash,18-08-2024,P26735,151999,,NetCash
SO246533,27144,UPI,18-08-2024,P26736,24900,LDE9433,ICICI
SO246534,30449,Cash,18-08-2024,P26737,68500,,NetCash
SO246535,29897,BankTransferEMI,18-08-2024,P26738,20849.7,LDE9435,Canara Bank
SO246536,25461,DebitCard,18-08-2024,P26739,122000,,Axis
SO246537,28999,AutoDebitEMI,18-08-2024,P26740,47250,LDE9437,Canara Bank
SO246538,25808,AutoDebitEMI,18-08-2024,P26741,29256,LDE9438,ICICI
SO246539,30338,CreditCard,18-08-2024,P26742,22200,LDE9439,Axis
SO246540,30620,BankTransferEMI,19-08-2024,P26743,18357,LDE9440,Andhra Bank
SO246541,25101,AutoDebitEMI,19-08-2024,P26744,27981,LDE9441,ICICI
SO246542,25053,CreditCard,19-08-2024,P26745,22500,LDE9442,ICICI
SO246543,29799,DebitCard,19-08-2024,P26746,116000,,ICICI
SO246544,26360,Cash,19-08-2024,P26747,76450,,NetCash
SO246545,31038,DebitCard,19-08-2024,P26748,64500,,Andhra Bank
SO246546,26131,DebitCard,19-08-2024,P26749,105404,,HDFC
SO246547,25373,BankTransferEMI,19-08-2024,P26750,20550,LDE9447,HDFC
SO246548,26136,BankTransfer,19-08-2024,P26751,80500,,Andhra Bank
SO246549,28893,CreditCard,19-08-2024,P26752,24000,LDE9449,Axis
SO246550,28679,BankTransferEMI,19-08-2024,P26753,67950,LDE9450,HDFC
SO246551,26025,AutoDebitEMI,19-08-2024,P26754,20715,LDE9451,ICICI
SO246552,30061,UPI,19-08-2024,P26755,38827.8,LDE9452,Canara Bank
SO246553,26939,Cash,19-08-2024,P26756,71250,,NetCash
SO246554,27704,BankTransferEMI,19-08-2024,P26757,23100,LDE9454,Axis
SO246555,25067,DebitCard,19-08-2024,P26758,107500,,ICICI
SO246556,26747,UPI,19-08-2024,P26759,25662,LDE9456,HDFC
SO246557,29302,AutoDebitEMI,19-08-2024,P26760,21750,LDE9457,Canara Bank
SO246558,29872,BankTransferEMI,19-08-2024,P26761,13234.2,LDE9458,Canara Bank
SO246559,26402,CreditCard,19-08-2024,P26762,27900,LDE9459,HDFC
SO246560,25868,CreditCard,19-08-2024,P26763,56802,LDE9460,ICICI
SO246561,26306,CreditCard,19-08-2024,P26764,25662,LDE9461,Canara Bank
SO246562,29416,AutoDebitEMI,19-08-2024,P26765,12991.2,LDE9462,ICICI
SO246563,26808,CreditCard,19-08-2024,P26766,14599.2,LDE9463,Canara Bank
SO246564,28940,DebitCard,19-08-2024,P26767,63140,,HDFC
SO246565,29622,BankTransfer,19-08-2024,P26768,69920,,ICICI
SO246566,27920,Cash,19-08-2024,P26769,92125,,NetCash
SO246567,25271,BankTransfer,19-08-2024,P26770,75500,,Axis
SO246568,29443,BankTransferEMI,20-08-2024,P26771,57600,LDE9468,Andhra Bank
SO246569,27405,UPI,20-08-2024,P26772,47250,LDE9469,HDFC
SO246570,27572,CreditCard,20-08-2024,P26773,29400,LDE9470,Axis
SO246571,25761,BankTransferEMI,20-08-2024,P26774,16200,LDE9471,Andhra Bank
SO246572,27992,DebitCard,20-08-2024,P26775,9077,,HDFC
SO246573,29186,CreditCard,20-08-2024,P26776,24669,LDE9473,ICICI
SO246574,26052,AutoDebitEMI,20-08-2024,P26777,29050.5,LDE9474,Axis
SO246575,25879,AutoDebitEMI,20-08-2024,P26778,21300,LDE9475,Andhra Bank
SO246576,29854,DebitCard,20-08-2024,P26779,69499,,Andhra Bank
SO246577,25993,Cash,20-08-2024,P26780,105404,,NetCash
SO246578,29559,AutoDebitEMI,20-08-2024,P26781,27750,LDE9478,ICICI
SO246579,27728,DebitCard,20-08-2024,P26782,98490,,Axis
SO246580,25894,AutoDebitEMI,20-08-2024,P26783,16350,LDE9480,Andhra Bank
SO246581,26039,BankTransfer,20-08-2024,P26784,115821,,ICICI
SO246582,26851,BankTransfer,20-08-2024,P26785,72500,,ICICI
SO246583,30655,UPI,20-08-2024,P26786,56700,LDE9483,Axis
SO246584,25864,Cash,20-08-2024,P26787,122500,,NetCash
SO246585,28193,BankTransfer,20-08-2024,P26788,55523,,Canara Bank
SO246586,27962,AutoDebitEMI,20-08-2024,P26789,3023.1,LDE9486,HDFC
SO246587,29559,CreditCard,20-08-2024,P26790,20400,LDE9487,Andhra Bank
SO246588,25764,BankTransferEMI,20-08-2024,P26791,19923.6,LDE9488,Axis
SO246589,25709,BankTransfer,20-08-2024,P26792,110165,,ICICI
SO246590,27565,BankTransfer,20-08-2024,P26793,94970,,ICICI
SO246591,30800,Cash,20-08-2024,P26794,109000,,NetCash
SO246592,25879,DebitCard,20-08-2024,P26795,72620,,Canara Bank
SO246593,30156,DebitCard,20-08-2024,P26796,72500,,ICICI
SO246594,29846,Cash,20-08-2024,P26797,76950,,NetCash
SO246595,27635,AutoDebitEMI,20-08-2024,P26798,33653.7,LDE9495,Andhra Bank
SO246596,30865,AutoDebitEMI,21-08-2024,P26799,40200,LDE9496,ICICI
SO246597,30817,UPI,21-08-2024,P26800,28341,LDE9497,Andhra Bank
SO246598,26230,AutoDebitEMI,21-08-2024,P26801,34800,LDE9498,Canara Bank
SO246599,29417,AutoDebitEMI,21-08-2024,P26802,29400,LDE9499,Axis
SO246600,30846,UPI,21-08-2024,P26803,22044,LDE9500,ICICI
SO246601,25470,Cash,21-08-2024,P26804,109000,,NetCash
SO246602,30174,CreditCard,21-08-2024,P26805,36600,LDE9502,Canara Bank
SO246603,28886,BankTransferEMI,21-08-2024,P26806,69450,LDE9503,Axis
SO246604,27279,CreditCard,21-08-2024,P26807,53100,LDE9504,Canara Bank
SO246605,30710,DebitCard,21-08-2024,P26808,78000,,Canara Bank
SO246606,28281,BankTransferEMI,21-08-2024,P26809,56250,LDE9506,ICICI
SO246607,25597,DebitCard,21-08-2024,P26810,82500,,HDFC
SO246608,28990,UPI,21-08-2024,P26811,19200,LDE9508,Axis
SO246609,26226,CreditCard,21-08-2024,P26812,24450,LDE9509,Axis
SO246610,27968,Cash,21-08-2024,P26813,54000,,NetCash
SO246611,26156,DebitCard,21-08-2024,P26814,64000,,Axis
SO246612,30421,DebitCard,21-08-2024,P26815,88490,,Canara Bank
SO246613,28039,AutoDebitEMI,21-08-2024,P26816,20400,LDE9513,Andhra Bank
SO246614,25686,AutoDebitEMI,21-08-2024,P26817,10350,LDE9514,Canara Bank
SO246615,26720,DebitCard,21-08-2024,P26818,192000,,Andhra Bank
SO246616,28585,Cash,21-08-2024,P26819,107500,,NetCash
SO246617,29198,UPI,21-08-2024,P26820,33049.5,LDE9517,Canara Bank
SO246618,30481,UPI,21-08-2024,P26821,23400,LDE9518,Canara Bank
SO246619,30608,DebitCard,21-08-2024,P26822,107500,,Axis
SO246620,29177,DebitCard,21-08-2024,P26823,74000,,Canara Bank
SO246621,27638,CreditCard,21-08-2024,P26824,13384.2,LDE9521,ICICI
SO246622,25795,CreditCard,21-08-2024,P26825,24285,LDE9522,ICICI
SO246623,26679,DebitCard,21-08-2024,P26826,61190,,Axis
SO246624,30315,UPI,22-08-2024,P26827,25050,LDE9524,HDFC
SO246625,26165,DebitCard,22-08-2024,P26828,115821,,Canara Bank
SO246626,28738,DebitCard,22-08-2024,P26829,58640,,Andhra Bank
SO246627,30999,CreditCard,22-08-2024,P26830,29256,LDE9527,HDFC
SO246628,26719,CreditCard,22-08-2024,P26831,24135,LDE9528,HDFC
SO246629,25397,CreditCard,22-08-2024,P26832,21786,LDE9529,Andhra Bank
SO246630,29569,BankTransfer,22-08-2024,P26833,86040,,Axis
SO246631,30909,AutoDebitEMI,22-08-2024,P26834,21450,LDE9531,HDFC
SO246632,29824,BankTransfer,22-08-2024,P26835,64000,,Andhra Bank
SO246633,26316,UPI,22-08-2024,P26836,20400,LDE9533,Axis
SO246634,27347,BankTransferEMI,22-08-2024,P26837,23081.4,LDE9534,Canara Bank
SO246635,26868,BankTransferEMI,22-08-2024,P26838,38250,LDE9535,Axis
SO246636,28071,BankTransferEMI,22-08-2024,P26839,32850,LDE9536,HDFC
SO246637,29488,Cash,22-08-2024,P26840,68240,,NetCash
SO246638,29173,Cash,22-08-2024,P26841,157000,,NetCash
SO246639,30260,CreditCard,22-08-2024,P26842,29175,LDE9539,Andhra Bank
SO246640,29718,BankTransfer,22-08-2024,P26843,70000,,Canara Bank
SO246641,28437,CreditCard,22-08-2024,P26844,21150,LDE9541,HDFC
SO246642,28846,BankTransferEMI,22-08-2024,P26845,18942,LDE9542,Canara Bank
SO246643,25428,BankTransfer,22-08-2024,P26846,130164,,ICICI
SO246644,28735,UPI,22-08-2024,P26847,21300,LDE9544,ICICI
SO246645,28887,CreditCard,22-08-2024,P26848,32700,LDE9545,ICICI
SO246646,25115,AutoDebitEMI,22-08-2024,P26849,33750,LDE9546,HDFC
SO246647,25999,CreditCard,22-08-2024,P26850,15699,LDE9547,Canara Bank
SO246648,30179,BankTransferEMI,22-08-2024,P26851,20250,LDE9548,Andhra Bank
SO246649,30193,Cash,22-08-2024,P26852,78500,,NetCash
SO246650,27335,CreditCard,22-08-2024,P26853,21150,LDE9550,ICICI
SO246651,25714,AutoDebitEMI,22-08-2024,P26854,22931.4,LDE9551,Axis
SO246652,30487,UPI,23-08-2024,P26855,82950,LDE9552,Andhra Bank
SO246653,25208,BankTransfer,23-08-2024,P26856,82730,,Canara Bank
SO246654,27562,BankTransferEMI,23-08-2024,P26857,57000,LDE9554,Canara Bank
SO246655,30417,BankTransferEMI,23-08-2024,P26858,34650,LDE9555,Canara Bank
SO246656,25967,BankTransferEMI,23-08-2024,P26859,32850,LDE9556,Andhra Bank
SO246657,30212,BankTransferEMI,23-08-2024,P26860,17742,LDE9557,ICICI
SO246658,30363,BankTransfer,23-08-2024,P26861,75500,,Andhra Bank
SO246659,30265,CreditCard,23-08-2024,P26862,25779,LDE9559,ICICI
SO246660,28179,AutoDebitEMI,23-08-2024,P26863,16755.6,LDE9560,Andhra Bank
SO246661,29860,BankTransferEMI,23-08-2024,P26864,28350,LDE9561,Canara Bank
SO246662,25606,DebitCard,23-08-2024,P26865,177500,,Axis
SO246663,25685,CreditCard,23-08-2024,P26866,39049.2,LDE9563,Andhra Bank
SO246664,27932,BankTransferEMI,23-08-2024,P26867,2873.1,LDE9564,ICICI
SO246665,28296,BankTransferEMI,23-08-2024,P26868,29025,LDE9565,HDFC
SO246666,26331,Cash,23-08-2024,P26869,62640,,NetCash
SO246667,28801,DebitCard,23-08-2024,P26870,132500,,ICICI
SO246668,27165,BankTransfer,23-08-2024,P26871,115821,,Canara Bank
SO246669,30256,BankTransfer,23-08-2024,P26872,63500,,Canara Bank
SO246670,26221,Cash,23-08-2024,P26873,84590,,NetCash
SO246671,27758,AutoDebitEMI,23-08-2024,P26874,20550,LDE9571,ICICI
SO246672,28403,CreditCard,23-08-2024,P26875,24150,LDE9572,HDFC
SO246673,30199,CreditCard,23-08-2024,P26876,20849.7,LDE9573,ICICI
SO246674,26339,CreditCard,23-08-2024,P26877,26250,LDE9574,ICICI
SO246675,29026,UPI,23-08-2024,P26878,21450,LDE9575,Andhra Bank
SO246676,26649,Cash,23-08-2024,P26879,80500,,NetCash
SO246677,29291,Cash,23-08-2024,P26880,94970,,NetCash
SO246678,29179,CreditCard,23-08-2024,P26881,21000,LDE9578,Andhra Bank
SO246679,25073,BankTransfer,23-08-2024,P26882,88490,,Canara Bank
SO246680,28575,CreditCard,24-08-2024,P26883,16050,LDE9580,Canara Bank
SO246681,27588,BankTransfer,24-08-2024,P26884,71000,,Canara Bank
SO246682,29503,Cash,24-08-2024,P26885,169500,,NetCash
SO246683,25164,BankTransfer,24-08-2024,P26886,189840,,ICICI
SO246684,28418,DebitCard,24-08-2024,P26887,63000,,HDFC
SO246685,30447,AutoDebitEMI,24-08-2024,P26888,23550,LDE9585,ICICI
SO246686,29122,DebitCard,24-08-2024,P26889,197500,,Axis
SO246687,29911,AutoDebitEMI,24-08-2024,P26890,33150,LDE9587,Axis
SO246688,30083,Cash,24-08-2024,P26891,82230,,NetCash
SO246689,27473,AutoDebitEMI,24-08-2024,P26892,39750,LDE9589,ICICI
SO246690,30128,BankTransfer,24-08-2024,P26893,10577,,Canara Bank
SO246691,26267,UPI,24-08-2024,P26894,13384.2,LDE9591,Andhra Bank
SO246692,27496,CreditCard,24-08-2024,P26895,22500,LDE9592,Andhra Bank
SO246693,29635,DebitCard,24-08-2024,P26896,98500,,Canara Bank
SO246694,25532,CreditCard,24-08-2024,P26897,39891,LDE9594,Canara Bank
SO246695,28535,DebitCard,24-08-2024,P26898,73500,,Axis
SO246696,29758,AutoDebitEMI,24-08-2024,P26899,12991.2,LDE9596,HDFC
SO246697,30889,CreditCard,24-08-2024,P26900,27750,LDE9597,Canara Bank
SO246698,27990,CreditCard,24-08-2024,P26901,19200,LDE9598,ICICI
SO246699,27486,CreditCard,24-08-2024,P26902,32340.6,LDE9599,HDFC
SO246700,27371,BankTransferEMI,24-08-2024,P26903,17592,LDE9600,HDFC
SO246701,29527,UPI,24-08-2024,P26904,14449.2,LDE9601,Andhra Bank
SO246702,27567,DebitCard,24-08-2024,P26905,108302,,Axis
SO246703,25147,AutoDebitEMI,24-08-2024,P26906,20535,LDE9603,HDFC
SO246704,29778,BankTransferEMI,24-08-2024,P26907,54750,LDE9604,Andhra Bank
SO246705,29087,CreditCard,24-08-2024,P26908,16200,LDE9605,ICICI
SO246706,29833,BankTransferEMI,24-08-2024,P26909,34950,LDE9606,ICICI
SO246707,25636,AutoDebitEMI,24-08-2024,P26910,29400,LDE9607,Canara Bank
SO246708,27700,BankTransfer,25-08-2024,P26911,109500,,ICICI
SO246709,25743,UPI,25-08-2024,P26912,20826,LDE9609,Andhra Bank
SO246710,27646,BankTransferEMI,25-08-2024,P26913,32850,LDE9610,HDFC
SO246711,30779,CreditCard,25-08-2024,P26914,23550,LDE9611,Andhra Bank
SO246712,26456,CreditCard,25-08-2024,P26915,23999.7,LDE9612,ICICI
SO246713,29052,BankTransfer,25-08-2024,P26916,82750,,Andhra Bank
SO246714,26405,UPI,25-08-2024,P26917,37245,LDE9614,ICICI
SO246715,25385,DebitCard,25-08-2024,P26918,197500,,ICICI
SO246716,26505,Cash,25-08-2024,P26919,68500,,NetCash
SO246717,30862,Cash,25-08-2024,P26920,107802,,NetCash
SO246718,27673,CreditCard,25-08-2024,P26921,39071.4,LDE9618,HDFC
SO246719,26021,Cash,25-08-2024,P26922,177500,,NetCash
SO246720,28971,Cash,25-08-2024,P26923,85930,,NetCash
SO246721,25574,Cash,25-08-2024,P26924,136546,,NetCash
SO246722,25804,BankTransferEMI,25-08-2024,P26925,85950,LDE9622,ICICI
SO246723,27126,UPI,25-08-2024,P26926,21900,LDE9623,Andhra Bank
SO246724,28680,AutoDebitEMI,25-08-2024,P26927,39741,LDE9624,Canara Bank
SO246725,25087,UPI,25-08-2024,P26928,32850,LDE9625,Andhra Bank
SO246726,30258,AutoDebitEMI,25-08-2024,P26929,43350,LDE9626,Andhra Bank
SO246727,27237,Cash,25-08-2024,P26930,69920,,NetCash
SO246728,25058,Cash,25-08-2024,P26931,80000,,NetCash
SO246729,27257,DebitCard,25-08-2024,P26932,9577,,Canara Bank
SO246730,29058,DebitCard,25-08-2024,P26933,189340,,Axis
SO246731,26777,BankTransferEMI,25-08-2024,P26934,20850,LDE9631,ICICI
SO246732,29115,DebitCard,25-08-2024,P26935,44614,,Andhra Bank
SO246733,30248,UPI,25-08-2024,P26936,20400,LDE9633,Canara Bank
SO246734,27990,AutoDebitEMI,25-08-2024,P26937,32100,LDE9634,Andhra Bank
SO246735,27018,DebitCard,25-08-2024,P26938,51830,,Canara Bank
SO246736,28243,DebitCard,26-08-2024,P26939,197500,,Axis
SO246737,26378,BankTransferEMI,26-08-2024,P26940,20400,LDE9637,Andhra Bank
SO246738,30380,DebitCard,26-08-2024,P26941,89000,,ICICI
SO246739,28693,CreditCard,26-08-2024,P26942,24749.7,LDE9639,HDFC
SO246740,25609,UPI,26-08-2024,P26943,29397,LDE9640,ICICI
SO246741,25735,UPI,26-08-2024,P26944,32490.6,LDE9641,HDFC
SO246742,27031,BankTransferEMI,26-08-2024,P26945,16869.6,LDE9642,ICICI
SO246743,29471,AutoDebitEMI,26-08-2024,P26946,28341,LDE9643,Andhra Bank
SO246744,29534,Cash,26-08-2024,P26947,94000,,NetCash
SO246745,30968,AutoDebitEMI,26-08-2024,P26948,22044,LDE9645,Axis
SO246746,30979,CreditCard,26-08-2024,P26949,21636,LDE9646,Canara Bank
SO246747,27100,BankTransfer,26-08-2024,P26950,177000,,Axis
SO246748,27262,BankTransfer,26-08-2024,P26951,124000,,Canara Bank
SO246749,25738,CreditCard,26-08-2024,P26952,27990,LDE9649,Canara Bank
SO246750,30222,UPI,26-08-2024,P26953,26397,LDE9650,HDFC
SO246751,28577,BankTransferEMI,26-08-2024,P26954,20082,LDE9651,ICICI
SO246752,29940,BankTransfer,26-08-2024,P26955,70000,,Axis
SO246753,25924,BankTransfer,26-08-2024,P26956,281500,,HDFC
SO246754,27221,DebitCard,26-08-2024,P26957,98490,,HDFC
SO246755,30404,BankTransferEMI,26-08-2024,P26958,91950,LDE9655,Axis
SO246756,25059,Cash,26-08-2024,P26959,147500,,NetCash
SO246757,25683,BankTransfer,26-08-2024,P26960,82499,,HDFC
SO246758,29179,DebitCard,26-08-2024,P26961,69500,,Canara Bank
SO246759,30254,AutoDebitEMI,26-08-2024,P26962,26250,LDE9659,Axis
SO246760,27773,CreditCard,26-08-2024,P26963,28821,LDE9660,Axis
SO246761,29377,AutoDebitEMI,26-08-2024,P26964,22200,LDE9661,Axis
SO246762,30528,Cash,26-08-2024,P26965,55523,,NetCash
SO246763,27476,UPI,26-08-2024,P26966,20082,LDE9663,Andhra Bank
SO246764,29526,BankTransfer,27-08-2024,P26967,129664,,Andhra Bank
SO246765,26661,CreditCard,27-08-2024,P26968,24150,LDE9665,ICICI
SO246766,29854,BankTransfer,27-08-2024,P26969,89000,,HDFC
SO246767,27577,BankTransferEMI,27-08-2024,P26970,41113.8,LDE9667,HDFC
SO246768,26477,DebitCard,27-08-2024,P26971,115500,,HDFC
SO246769,28227,BankTransferEMI,27-08-2024,P26972,56250,LDE9669,Andhra Bank
SO246770,25802,BankTransferEMI,27-08-2024,P26973,84450,LDE9670,Axis
SO246771,29913,BankTransfer,27-08-2024,P26974,53500,,Andhra Bank
SO246772,29139,Cash,27-08-2024,P26975,87500,,NetCash
SO246773,27767,CreditCard,27-08-2024,P26976,32700,LDE9673,HDFC
SO246774,31027,AutoDebitEMI,27-08-2024,P26977,84300,LDE9674,Canara Bank
SO246775,25925,AutoDebitEMI,27-08-2024,P26978,20700,LDE9675,ICICI
SO246776,30377,UPI,27-08-2024,P26979,34650,LDE9676,ICICI
SO246777,26737,CreditCard,27-08-2024,P26980,31621.2,LDE9677,Axis
SO246778,29349,AutoDebitEMI,27-08-2024,P26981,59100,LDE9678,Andhra Bank
SO246779,25349,Cash,27-08-2024,P26982,96070,,NetCash
SO246780,25988,CreditCard,27-08-2024,P26983,22800,LDE9680,Canara Bank
SO246781,30604,AutoDebitEMI,27-08-2024,P26984,18900,LDE9681,Canara Bank
SO246782,30356,UPI,27-08-2024,P26985,32850,LDE9682,HDFC
SO246783,25263,BankTransfer,27-08-2024,P26986,98020,,Canara Bank
SO246784,30985,BankTransfer,27-08-2024,P26987,306500,,Canara Bank
SO246785,30566,BankTransfer,27-08-2024,P26988,169500,,ICICI
SO246786,27001,Cash,27-08-2024,P26989,71500,,NetCash
SO246787,30295,BankTransfer,27-08-2024,P26990,94500,,ICICI
SO246788,29440,BankTransferEMI,27-08-2024,P26991,33803.7,LDE9688,HDFC
SO246789,27413,UPI,27-08-2024,P26992,24000,LDE9689,HDFC
SO246790,27343,BankTransferEMI,27-08-2024,P26993,45599.7,LDE9690,Canara Bank
SO246791,26873,Cash,27-08-2024,P26994,92000,,NetCash
SO246792,30677,CreditCard,28-08-2024,P26995,24300,LDE9692,HDFC
SO246793,28257,CreditCard,28-08-2024,P26996,23081.4,LDE9693,ICICI
SO246794,27665,UPI,28-08-2024,P26997,15958.8,LDE9694,Andhra Bank
SO246795,28696,BankTransferEMI,28-08-2024,P26998,21900,LDE9695,HDFC
SO246796,27974,CreditCard,28-08-2024,P26999,32100,LDE9696,Canara Bank
SO246797,27650,UPI,28-08-2024,P27000,34200,LDE9697,Andhra Bank
SO246798,27285,BankTransfer,28-08-2024,P27001,104904,,HDFC
SO246799,29940,CreditCard,28-08-2024,P27002,27750,LDE9699,Canara Bank
SO246800,28496,BankTransferEMI,28-08-2024,P27003,21750,LDE9700,ICICI
SO246801,27582,DebitCard,28-08-2024,P27004,52330,,HDFC
SO246802,29001,Cash,28-08-2024,P27005,190000,,NetCash
SO246803,31011,BankTransfer,28-08-2024,P27006,68470,,ICICI
SO246804,29338,CreditCard,28-08-2024,P27007,24750,LDE9704,ICICI
SO246805,26003,BankTransfer,28-08-2024,P27008,63340,,Canara Bank
SO246806,29914,Cash,28-08-2024,P27009,266000,,NetCash
SO246807,28725,BankTransferEMI,28-08-2024,P27010,27787.5,LDE9707,Andhra Bank
SO246808,26442,BankTransfer,28-08-2024,P27011,130164,,HDFC
SO246809,26646,DebitCard,28-08-2024,P27012,74000,,HDFC
SO246810,30688,AutoDebitEMI,28-08-2024,P27013,23250,LDE9710,ICICI
SO246811,27672,CreditCard,28-08-2024,P27014,39741,LDE9711,Andhra Bank
SO246812,25307,DebitCard,28-08-2024,P27015,83500,,Andhra Bank
SO246813,31001,BankTransferEMI,28-08-2024,P27016,27600,LDE9713,Canara Bank
SO246814,27728,AutoDebitEMI,28-08-2024,P27017,22200,LDE9714,Axis
SO246815,26433,UPI,28-08-2024,P27018,36600,LDE9715,HDFC
SO246816,28448,BankTransfer,28-08-2024,P27019,44500,,HDFC
SO246817,25695,BankTransferEMI,28-08-2024,P27020,53100,LDE9717,ICICI
SO246818,26211,BankTransfer,28-08-2024,P27021,83500,,Andhra Bank
SO246819,28024,Cash,28-08-2024,P27022,98500,,NetCash
SO246820,27902,CreditCard,29-08-2024,P27023,32490.6,LDE9720,Andhra Bank
