SalesID,CustID,PaymentMethod,Payment Date,PaymentID,PaymentAmount,LoanID,Bank Name
SO236324,20828,Cash,11-08-2023,P16308,78000,,NetCash
SO236325,22672,Cash,11-08-2023,P16309,182400,,NetCash
SO236326,19002,CreditCard,11-08-2023,P16310,33000,LDC8226,HDFC
SO236327,19472,UPI,11-08-2023,P16311,20100,LDC8227,Canara Bank
SO236328,23629,BankTransferEMI,11-08-2023,P16312,27750,LDC8228,Canara Bank
SO236329,23161,UPI,11-08-2023,P16313,29200.5,LDC8229,Andhra Bank
SO236330,19617,CreditCard,11-08-2023,P16314,45749.7,LDC8230,Axis
SO236331,24473,BankTransfer,11-08-2023,P16315,85540,,ICICI
SO236332,24486,BankTransferEMI,11-08-2023,P16316,50700,LDC8232,ICICI
SO236333,24173,DebitCard,11-08-2023,P16317,92000,,Axis
SO236334,23181,BankTransferEMI,11-08-2023,P16318,21000,LDC8234,HDFC
SO236335,23029,BankTransfer,11-08-2023,P16319,83000,,Andhra Bank
SO236336,20238,CreditCard,11-08-2023,P16320,23550,LDC8236,HDFC
SO236337,19798,CreditCard,11-08-2023,P16321,24599.7,LDC8237,Canara Bank
SO236338,18051,BankTransferEMI,11-08-2023,P16322,29547,LDC8238,Andhra Bank
SO236339,23836,BankTransferEMI,11-08-2023,P16323,22650,LDC8239,Canara Bank
SO236340,20443,UPI,11-08-2023,P16324,50700,LDC8240,Axis
SO236341,18810,DebitCard,11-08-2023,P16325,91500,,Canara Bank
SO236342,22055,DebitCard,11-08-2023,P16326,58640,,HDFC
SO236343,23330,BankTransferEMI,11-08-2023,P16327,47250,LDC8243,Andhra Bank
SO236344,21545,AutoDebitEMI,12-08-2023,P16328,15808.8,LDC8244,Axis
SO236345,21411,UPI,12-08-2023,P16329,33750,LDC8245,Axis
SO236346,21721,Cash,12-08-2023,P16330,189500,,NetCash
SO236347,24938,UPI,12-08-2023,P16331,20850,LDC8247,ICICI
SO236348,24421,AutoDebitEMI,12-08-2023,P16332,27637.5,LDC8248,ICICI
SO236349,22966,AutoDebitEMI,12-08-2023,P16333,38977.8,LDC8249,HDFC
SO236350,23913,UPI,12-08-2023,P16334,33803.7,LDC8250,Axis
SO236351,21236,BankTransfer,12-08-2023,P16335,83000,,ICICI
SO236352,20677,Cash,12-08-2023,P16336,144500,,NetCash
SO236353,21756,DebitCard,12-08-2023,P16337,124150,,Andhra Bank
SO236354,24970,UPI,12-08-2023,P16338,29025,LDC8254,HDFC
SO236355,20572,CreditCard,12-08-2023,P16339,38827.8,LDC8255,Andhra Bank
SO236356,22192,Cash,12-08-2023,P16340,122000,,NetCash
SO236357,19025,BankTransferEMI,12-08-2023,P16341,34200,LDC8257,Andhra Bank
SO236358,24592,UPI,12-08-2023,P16342,56700,LDC8258,Axis
SO236359,23004,Cash,12-08-2023,P16343,75000,,NetCash
SO236360,19048,Cash,12-08-2023,P16344,68970,,NetCash
SO236361,22366,AutoDebitEMI,12-08-2023,P16345,18507,LDC8261,Canara Bank
SO236362,23928,UPI,12-08-2023,P16346,38977.8,LDC8262,HDFC
SO236363,18316,AutoDebitEMI,12-08-2023,P16347,25527,LDC8263,ICICI
SO236364,21965,Cash,12-08-2023,P16348,109500,,NetCash
SO236365,19344,AutoDebitEMI,12-08-2023,P16349,20400,LDC8265,ICICI
SO236366,23976,CreditCard,12-08-2023,P16350,18852,LDC8266,Axis
SO236367,23251,Cash,12-08-2023,P16351,107500,,NetCash
SO236368,18340,BankTransfer,12-08-2023,P16352,83000,,Andhra Bank
SO236369,23598,Cash,12-08-2023,P16353,54500,,NetCash
SO236370,18041,Cash,12-08-2023,P16354,82000,,NetCash
SO236371,22171,DebitCard,12-08-2023,P16355,68470,,Andhra Bank
SO236372,23357,DebitCard,13-08-2023,P16356,98000,,ICICI
SO236373,19324,UPI,13-08-2023,P16357,32850,LDC8273,Andhra Bank
SO236374,22820,UPI,13-08-2023,P16358,24669,LDC8274,Axis
SO236375,23997,DebitCard,13-08-2023,P16359,62640,,Axis
SO236376,21373,BankTransfer,13-08-2023,P16360,124500,,Canara Bank
SO236377,21746,UPI,13-08-2023,P16361,24000,LDC8277,HDFC
SO236378,22141,Cash,13-08-2023,P16362,169000,,NetCash
SO236379,23147,BankTransfer,13-08-2023,P16363,83500,,Andhra Bank
SO236380,22674,UPI,13-08-2023,P16364,54600,LDC8280,ICICI
SO236381,22240,BankTransferEMI,13-08-2023,P16365,20826,LDC8281,HDFC
SO236382,22199,UPI,13-08-2023,P16366,29550,LDC8282,Axis
SO236383,20032,CreditCard,13-08-2023,P16367,32100,LDC8283,ICICI
SO236384,23937,BankTransferEMI,13-08-2023,P16368,29550,LDC8284,Andhra Bank
SO236385,20782,DebitCard,13-08-2023,P16369,115000,,Andhra Bank
SO236386,20343,UPI,13-08-2023,P16370,85800,LDC8286,Axis
SO236387,19756,CreditCard,13-08-2023,P16371,27003,LDC8287,Canara Bank
SO236388,23149,AutoDebitEMI,13-08-2023,P16372,27343.2,LDC8288,Canara Bank
SO236389,20625,Cash,13-08-2023,P16373,137046,,NetCash
SO236390,23188,BankTransfer,13-08-2023,P16374,44500,,HDFC
SO236391,24657,BankTransfer,13-08-2023,P16375,129664,,Axis
SO236392,19850,UPI,13-08-2023,P16376,20073.6,LDC8292,Andhra Bank
SO236393,23825,AutoDebitEMI,13-08-2023,P16377,22350,LDC8293,Axis
SO236394,22434,BankTransfer,13-08-2023,P16378,72000,,ICICI
SO236395,20079,CreditCard,13-08-2023,P16379,20073.6,LDC8295,Andhra Bank
SO236396,24505,DebitCard,13-08-2023,P16380,58640,,Canara Bank
SO236397,22004,Cash,13-08-2023,P16381,92500,,NetCash
SO236398,24561,BankTransferEMI,13-08-2023,P16382,14700,LDC8298,Canara Bank
SO236399,22318,CreditCard,13-08-2023,P16383,15900,LDC8299,ICICI
SO236400,19577,Cash,14-08-2023,P16384,77500,,NetCash
SO236401,20298,AutoDebitEMI,14-08-2023,P16385,61950,LDC8301,Andhra Bank
SO236402,19783,BankTransfer,14-08-2023,P16386,115821,,Axis
SO236403,19277,AutoDebitEMI,14-08-2023,P16387,34950,LDC8303,ICICI
SO236404,20100,Cash,14-08-2023,P16388,107000,,NetCash
SO236405,20560,CreditCard,14-08-2023,P16389,56100,LDC8305,ICICI
SO236406,20983,CreditCard,14-08-2023,P16390,20850,LDC8306,Andhra Bank
SO236407,22734,Cash,14-08-2023,P16391,43304,,NetCash
SO236408,22716,Cash,14-08-2023,P16392,76450,,NetCash
SO236409,18081,UPI,14-08-2023,P16393,26850,LDC8309,HDFC
SO236410,24664,DebitCard,14-08-2023,P16394,144500,,Andhra Bank
SO236411,24982,BankTransfer,14-08-2023,P16395,124500,,Axis
SO236412,18129,Cash,14-08-2023,P16396,157000,,NetCash
SO236413,21282,CreditCard,14-08-2023,P16397,32100,LDC8313,Canara Bank
SO236414,24937,AutoDebitEMI,14-08-2023,P16398,16200,LDC8314,Axis
SO236415,18924,AutoDebitEMI,14-08-2023,P16399,20550,LDC8315,HDFC
SO236416,23432,UPI,14-08-2023,P16400,28200,LDC8316,Axis
SO236417,22511,CreditCard,14-08-2023,P16401,32700,LDC8317,HDFC
SO236418,24084,BankTransfer,14-08-2023,P16402,108302,,ICICI
SO236419,22518,CreditCard,14-08-2023,P16403,32100,LDC8319,ICICI
SO236420,20002,BankTransfer,14-08-2023,P16404,73000,,ICICI
SO236421,20146,Cash,14-08-2023,P16405,109500,,NetCash
SO236422,23551,DebitCard,14-08-2023,P16406,80450,,Canara Bank
SO236423,18643,BankTransfer,14-08-2023,P16407,69000,,HDFC
SO236424,23539,CreditCard,14-08-2023,P16408,21900,LDC8324,HDFC
SO236425,20389,CreditCard,14-08-2023,P16409,58602,LDC8325,Axis
SO236426,21957,UPI,14-08-2023,P16410,16350,LDC8326,Canara Bank
SO236427,19325,CreditCard,14-08-2023,P16411,56250,LDC8327,Axis
SO236428,22883,DebitCard,15-08-2023,P16412,80000,,Andhra Bank
SO236429,21962,DebitCard,15-08-2023,P16413,74000,,Axis
SO236430,19935,BankTransfer,15-08-2023,P16414,306000,,Canara Bank
SO236431,21364,Cash,15-08-2023,P16415,55852,,NetCash
SO236432,22164,BankTransfer,15-08-2023,P16416,80000,,Canara Bank
SO236433,18588,CreditCard,15-08-2023,P16417,22350,LDC8333,Canara Bank
SO236434,18230,BankTransfer,15-08-2023,P16418,137046,,Canara Bank
SO236435,20317,DebitCard,15-08-2023,P16419,94500,,ICICI
SO236436,19081,Cash,15-08-2023,P16420,97250,,NetCash
SO236437,21180,BankTransferEMI,15-08-2023,P16421,26100,LDC8337,Andhra Bank
SO236438,24423,BankTransferEMI,15-08-2023,P16422,20976,LDC8338,Axis
SO236439,22701,BankTransfer,15-08-2023,P16423,112179,,Axis
SO236440,22948,CreditCard,15-08-2023,P16424,27750,LDC8340,Canara Bank
SO236441,24811,BankTransfer,15-08-2023,P16425,157500,,Andhra Bank
SO236442,22327,BankTransferEMI,15-08-2023,P16426,91950,LDC8342,Canara Bank
SO236443,21551,CreditCard,15-08-2023,P16427,23100,LDC8343,HDFC
SO236444,22530,BankTransferEMI,15-08-2023,P16428,59250,LDC8344,Andhra Bank
SO236445,21229,CreditCard,15-08-2023,P16429,21900,LDC8345,Andhra Bank
SO236446,18585,CreditCard,15-08-2023,P16430,36864.9,LDC8346,HDFC
SO236447,19201,DebitCard,15-08-2023,P16431,54000,,HDFC
SO236448,20779,AutoDebitEMI,15-08-2023,P16432,29550,LDC8348,Canara Bank
SO236449,24237,BankTransferEMI,15-08-2023,P16433,27787.5,LDC8349,ICICI
SO236450,19731,BankTransferEMI,15-08-2023,P16434,28341,LDC8350,Canara Bank
SO236451,23232,DebitCard,15-08-2023,P16435,137046,,ICICI
SO236452,21241,Cash,15-08-2023,P16436,182500,,NetCash
SO236453,20775,CreditCard,15-08-2023,P16437,22050,LDC8353,HDFC
SO236454,18906,DebitCard,15-08-2023,P16438,157000,,ICICI
SO236455,21573,CreditCard,15-08-2023,P16439,22950,LDC8355,Canara Bank
SO236456,23159,DebitCard,16-08-2023,P16440,66912,,Andhra Bank
SO236457,21093,AutoDebitEMI,16-08-2023,P16441,19932,LDC8357,Canara Bank
SO236458,21021,BankTransfer,16-08-2023,P16442,83000,,HDFC
SO236459,19354,CreditCard,16-08-2023,P16443,32700,LDC8359,Andhra Bank
SO236460,18500,BankTransferEMI,16-08-2023,P16444,13141.2,LDC8360,HDFC
SO236461,18975,BankTransfer,16-08-2023,P16445,107500,,Axis
SO236462,19593,Cash,16-08-2023,P16446,226000,,NetCash
SO236463,23547,BankTransfer,16-08-2023,P16447,87000,,Axis
SO236464,22056,BankTransferEMI,16-08-2023,P16448,16506.9,LDC8364,HDFC
SO236465,20206,AutoDebitEMI,16-08-2023,P16449,21750,LDC8365,Canara Bank
SO236466,24724,BankTransferEMI,16-08-2023,P16450,20685,LDC8366,Canara Bank
SO236467,18326,CreditCard,16-08-2023,P16451,27153,LDC8367,Axis
SO236468,22168,UPI,16-08-2023,P16452,27003,LDC8368,Andhra Bank
SO236469,20687,Cash,16-08-2023,P16453,93500,,NetCash
SO236470,23034,UPI,16-08-2023,P16454,20550,LDC8370,HDFC
SO236471,22681,CreditCard,16-08-2023,P16455,39750,LDC8371,Andhra Bank
SO236472,19913,UPI,16-08-2023,P16456,2873.1,LDC8372,Andhra Bank
SO236473,19660,BankTransfer,16-08-2023,P16457,189500,,HDFC
SO236474,18389,AutoDebitEMI,16-08-2023,P16458,33049.5,LDC8374,HDFC
SO236475,23945,BankTransfer,16-08-2023,P16459,134000,,ICICI
SO236476,22573,CreditCard,16-08-2023,P16460,59250,LDC8376,Canara Bank
SO236477,18532,AutoDebitEMI,16-08-2023,P16461,37350,LDC8377,HDFC
SO236478,21602,BankTransfer,16-08-2023,P16462,44500,,Axis
SO236479,21877,Cash,16-08-2023,P16463,80950,,NetCash
SO236480,19931,BankTransfer,16-08-2023,P16464,68970,,ICICI
SO236481,20094,DebitCard,16-08-2023,P16465,71500,,Axis
SO236482,23456,DebitCard,16-08-2023,P16466,66440,,Andhra Bank
SO236483,19997,UPI,16-08-2023,P16467,15549,LDC8383,ICICI
SO236484,21576,Cash,17-08-2023,P16468,231500,,NetCash
SO236485,19466,UPI,17-08-2023,P16469,24819,LDC8385,ICICI
SO236486,19281,BankTransfer,17-08-2023,P16470,182070,,HDFC
SO236487,23747,AutoDebitEMI,17-08-2023,P16471,32250,LDC8387,Andhra Bank
SO236488,24400,UPI,17-08-2023,P16472,45599.7,LDC8388,HDFC
SO236489,20206,AutoDebitEMI,17-08-2023,P16473,14850,LDC8389,HDFC
SO236490,19266,Cash,17-08-2023,P16474,92800,,NetCash
SO236491,20834,CreditCard,17-08-2023,P16475,56250,LDC8391,HDFC
SO236492,22926,UPI,17-08-2023,P16476,2723.1,LDC8392,ICICI
SO236493,18887,AutoDebitEMI,17-08-2023,P16477,29400,LDC8393,ICICI
SO236494,20062,BankTransferEMI,17-08-2023,P16478,29550,LDC8394,HDFC
SO236495,20341,DebitCard,17-08-2023,P16479,197000,,Andhra Bank
SO236496,19927,DebitCard,17-08-2023,P16480,34000,,Axis
SO236497,19867,BankTransfer,17-08-2023,P16481,107000,,HDFC
SO236498,21859,Cash,17-08-2023,P16482,69500,,NetCash
SO236499,18556,BankTransferEMI,17-08-2023,P16483,20691,LDC8399,Canara Bank
SO236500,20521,CreditCard,17-08-2023,P16484,31621.2,LDC8400,Axis
SO236501,21865,DebitCard,17-08-2023,P16485,82730,,Andhra Bank
SO236502,20723,BankTransferEMI,17-08-2023,P16486,23100,LDC8402,ICICI
SO236503,22252,UPI,17-08-2023,P16487,3023.1,LDC8403,Canara Bank
SO236504,24252,UPI,17-08-2023,P16488,82950,LDC8404,Canara Bank
SO236505,18939,DebitCard,17-08-2023,P16489,144000,,Canara Bank
SO236506,18808,BankTransfer,17-08-2023,P16490,77499,,HDFC
SO236507,19938,BankTransfer,17-08-2023,P16491,77499,,HDFC
SO236508,21028,UPI,17-08-2023,P16492,18507,LDC8408,ICICI
SO236509,22161,BankTransfer,17-08-2023,P16493,98500,,Andhra Bank
SO236510,24571,AutoDebitEMI,17-08-2023,P16494,23099.7,LDC8410,HDFC
SO236511,22667,DebitCard,17-08-2023,P16495,70000,,Canara Bank
SO236512,21196,UPI,18-08-2023,P16496,29547,LDC8412,Canara Bank
SO236513,23093,UPI,18-08-2023,P16497,23400,LDC8413,HDFC
SO236514,21553,DebitCard,18-08-2023,P16498,66440,,Axis
SO236515,21656,BankTransferEMI,18-08-2023,P16499,41113.8,LDC8415,Andhra Bank
SO236516,24640,UPI,18-08-2023,P16500,32700,LDC8416,ICICI
SO236517,24927,CreditCard,18-08-2023,P16501,24749.7,LDC8417,ICICI
SO236518,24027,DebitCard,18-08-2023,P16502,276000,,HDFC
SO236519,20481,AutoDebitEMI,18-08-2023,P16503,20400,LDC8419,Axis
SO236520,21692,BankTransfer,18-08-2023,P16504,187500,,Canara Bank
SO236521,24959,Cash,18-08-2023,P16505,94970,,NetCash
SO236522,23539,DebitCard,18-08-2023,P16506,68000,,Andhra Bank
SO236523,19251,BankTransferEMI,18-08-2023,P16507,24669,LDC8423,ICICI
SO236524,18238,BankTransfer,18-08-2023,P16508,48664,,Axis
SO236525,22023,CreditCard,18-08-2023,P16509,54471,LDC8425,ICICI
SO236526,18749,BankTransferEMI,18-08-2023,P16510,28341,LDC8426,ICICI
SO236527,24071,BankTransfer,18-08-2023,P16511,98500,,Andhra Bank
SO236528,21584,UPI,18-08-2023,P16512,10200,LDC8428,ICICI
SO236529,19572,CreditCard,18-08-2023,P16513,22931.4,LDC8429,HDFC
SO236530,23992,BankTransferEMI,18-08-2023,P16514,23400,LDC8430,Axis
SO236531,18270,AutoDebitEMI,18-08-2023,P16515,33600,LDC8431,Canara Bank
SO236532,21422,BankTransfer,18-08-2023,P16516,68999,,Canara Bank
SO236533,22637,UPI,18-08-2023,P16517,14850,LDC8433,HDFC
SO236534,22777,AutoDebitEMI,18-08-2023,P16518,20550,LDC8434,ICICI
SO236535,23853,UPI,18-08-2023,P16519,25050,LDC8435,Axis
SO236536,24706,AutoDebitEMI,18-08-2023,P16520,32490.6,LDC8436,ICICI
SO236537,21972,Cash,18-08-2023,P16521,63000,,NetCash
SO236538,23366,UPI,18-08-2023,P16522,13141.2,LDC8438,Andhra Bank
SO236539,19306,BankTransferEMI,18-08-2023,P16523,32700,LDC8439,Axis
SO236540,20832,AutoDebitEMI,19-08-2023,P16524,32250,LDC8440,HDFC
SO236541,19986,BankTransfer,19-08-2023,P16525,63140,,Andhra Bank
SO236542,20152,DebitCard,19-08-2023,P16526,206000,,Axis
SO236543,22986,BankTransfer,19-08-2023,P16527,74500,,Canara Bank
SO236544,22627,BankTransfer,19-08-2023,P16528,49614,,HDFC
SO236545,23771,DebitCard,19-08-2023,P16529,79999,,Andhra Bank
SO236546,24070,BankTransfer,19-08-2023,P16530,67500,,Andhra Bank
SO236547,24891,Cash,19-08-2023,P16531,77499,,NetCash
SO236548,22664,AutoDebitEMI,19-08-2023,P16532,16506.9,LDC8448,Andhra Bank
SO236549,21915,BankTransferEMI,19-08-2023,P16533,21600,LDC8449,HDFC
SO236550,23438,DebitCard,19-08-2023,P16534,124000,,ICICI
SO236551,21155,DebitCard,19-08-2023,P16535,127500,,Andhra Bank
SO236552,18347,Cash,19-08-2023,P16536,54000,,NetCash
SO236553,23811,AutoDebitEMI,19-08-2023,P16537,40350,LDC8453,Canara Bank
SO236554,19963,Cash,19-08-2023,P16538,96070,,NetCash
SO236555,24405,BankTransferEMI,19-08-2023,P16539,23244.3,LDC8455,Axis
SO236556,24167,CreditCard,19-08-2023,P16540,26250,LDC8456,Axis
SO236557,22829,Cash,19-08-2023,P16541,76438,,NetCash
SO236558,23192,DebitCard,19-08-2023,P16542,190500,,HDFC
SO236559,20145,UPI,19-08-2023,P16543,24149.7,LDC8459,HDFC
SO236560,24759,BankTransfer,19-08-2023,P16544,109000,,ICICI
SO236561,18570,BankTransferEMI,19-08-2023,P16545,21750,LDC8461,Andhra Bank
SO236562,19865,BankTransfer,19-08-2023,P16546,109500,,Andhra Bank
SO236563,19243,UPI,19-08-2023,P16547,27900,LDC8463,Andhra Bank
SO236564,23033,DebitCard,19-08-2023,P16548,75000,,HDFC
SO236565,18018,BankTransfer,19-08-2023,P16549,151999,,ICICI
SO236566,22710,Cash,19-08-2023,P16550,63140,,NetCash
SO236567,19619,UPI,19-08-2023,P16551,37200,LDC8467,Andhra Bank
SO236568,21667,BankTransferEMI,20-08-2023,P16552,21450,LDC8468,ICICI
SO236569,22426,BankTransferEMI,20-08-2023,P16553,27343.2,LDC8469,HDFC
SO236570,18493,BankTransfer,20-08-2023,P16554,83000,,ICICI
SO236571,24692,BankTransfer,20-08-2023,P16555,59140,,Canara Bank
SO236572,23406,Cash,20-08-2023,P16556,181570,,NetCash
SO236573,18863,BankTransfer,20-08-2023,P16557,71750,,Andhra Bank
SO236574,18693,CreditCard,20-08-2023,P16558,32100,LDC8474,HDFC
SO236575,20432,AutoDebitEMI,20-08-2023,P16559,32700,LDC8475,Andhra Bank
SO236576,19092,UPI,20-08-2023,P16560,21000,LDC8476,HDFC
SO236577,21670,DebitCard,20-08-2023,P16561,97200,,HDFC
SO236578,22867,UPI,20-08-2023,P16562,36750,LDC8478,ICICI
SO236579,21662,DebitCard,20-08-2023,P16563,107500,,Canara Bank
SO236580,24211,UPI,20-08-2023,P16564,21750,LDC8480,Canara Bank
SO236581,23874,UPI,20-08-2023,P16565,32100,LDC8481,Andhra Bank
SO236582,19199,AutoDebitEMI,20-08-2023,P16566,67800,LDC8482,HDFC
SO236583,22764,UPI,20-08-2023,P16567,18942,LDC8483,ICICI
SO236584,19618,Cash,20-08-2023,P16568,73000,,NetCash
SO236585,20232,UPI,20-08-2023,P16569,21450,LDC8485,Andhra Bank
SO236586,21505,UPI,20-08-2023,P16570,20976,LDC8486,Andhra Bank
SO236587,19215,BankTransfer,20-08-2023,P16571,77981,,Andhra Bank
SO236588,22972,BankTransfer,20-08-2023,P16572,71250,,Axis
SO236589,23738,CreditCard,20-08-2023,P16573,67800,LDC8489,ICICI
SO236590,21724,Cash,20-08-2023,P16574,80000,,NetCash
SO236591,24422,CreditCard,20-08-2023,P16575,50850,LDC8491,Andhra Bank
SO236592,18477,BankTransfer,20-08-2023,P16576,182900,,Axis
SO236593,22208,Cash,20-08-2023,P16577,55732,,NetCash
SO236594,19158,BankTransferEMI,20-08-2023,P16578,21750,LDC8494,Axis
SO236595,23436,Cash,20-08-2023,P16579,98500,,NetCash
SO236596,19074,BankTransfer,21-08-2023,P16580,109500,,ICICI
SO236597,21359,CreditCard,21-08-2023,P16581,40200,LDC8497,Andhra Bank
SO236598,24018,UPI,21-08-2023,P16582,24149.7,LDC8498,Andhra Bank
SO236599,24805,BankTransfer,21-08-2023,P16583,124500,,Andhra Bank
SO236600,23693,AutoDebitEMI,21-08-2023,P16584,27493.2,LDC8500,Canara Bank
SO236601,22696,BankTransfer,21-08-2023,P16585,189500,,HDFC
SO236602,23457,Cash,21-08-2023,P16586,157500,,NetCash
SO236603,21379,BankTransfer,21-08-2023,P16587,73480,,Axis
SO236604,24132,UPI,21-08-2023,P16588,28350,LDC8504,HDFC
SO236605,21309,DebitCard,21-08-2023,P16589,94970,,Axis
SO236606,21455,CreditCard,21-08-2023,P16590,91950,LDC8506,Canara Bank
SO236607,22970,UPI,21-08-2023,P16591,21000,LDC8507,Axis
SO236608,22417,Cash,21-08-2023,P16592,85540,,NetCash
SO236609,24069,BankTransfer,21-08-2023,P16593,77000,,HDFC
SO236610,18978,AutoDebitEMI,21-08-2023,P16594,39741,LDC8510,Canara Bank
SO236611,24327,AutoDebitEMI,21-08-2023,P16595,26100,LDC8511,Axis
SO236612,19470,AutoDebitEMI,21-08-2023,P16596,21450,LDC8512,HDFC
SO236613,24703,AutoDebitEMI,21-08-2023,P16597,22931.4,LDC8513,Canara Bank
SO236614,23287,CreditCard,21-08-2023,P16598,19350,LDC8514,Andhra Bank
SO236615,21134,Cash,21-08-2023,P16599,134000,,NetCash
SO236616,20003,BankTransfer,21-08-2023,P16600,55023,,Canara Bank
SO236617,22405,BankTransferEMI,21-08-2023,P16601,26250,LDC8517,Canara Bank
SO236618,21798,BankTransferEMI,21-08-2023,P16602,47983.5,LDC8518,HDFC
SO236619,23885,UPI,21-08-2023,P16603,10200,LDC8519,ICICI
SO236620,20987,AutoDebitEMI,21-08-2023,P16604,23550,LDC8520,HDFC
SO236621,20961,DebitCard,21-08-2023,P16605,78500,,Andhra Bank
SO236622,23238,BankTransfer,21-08-2023,P16606,85930,,Canara Bank
SO236623,18292,DebitCard,21-08-2023,P16607,78000,,Canara Bank
SO236624,19771,Cash,22-08-2023,P16608,44500,,NetCash
SO236625,21497,BankTransferEMI,22-08-2023,P16609,21750,LDC8525,Canara Bank
SO236626,21066,Cash,22-08-2023,P16610,74500,,NetCash
SO236627,20300,BankTransfer,22-08-2023,P16611,68000,,Andhra Bank
SO236628,22835,BankTransfer,22-08-2023,P16612,84590,,HDFC
SO236629,24742,BankTransferEMI,22-08-2023,P16613,47983.5,LDC8529,HDFC
SO236630,21004,AutoDebitEMI,22-08-2023,P16614,24669,LDC8530,Canara Bank
SO236631,19344,AutoDebitEMI,22-08-2023,P16615,12991.2,LDC8531,Andhra Bank
SO236632,21452,Cash,22-08-2023,P16616,195340,,NetCash
SO236633,24285,AutoDebitEMI,22-08-2023,P16617,15549,LDC8533,Axis
SO236634,19899,BankTransfer,22-08-2023,P16618,69500,,Canara Bank
SO236635,18897,CreditCard,22-08-2023,P16619,26547,LDC8535,Axis
SO236636,24126,Cash,22-08-2023,P16620,98500,,NetCash
SO236637,24713,UPI,22-08-2023,P16621,39741,LDC8537,Andhra Bank
SO236638,24304,UPI,22-08-2023,P16622,27600,LDC8538,Canara Bank
SO236639,23675,BankTransfer,22-08-2023,P16623,77500,,Canara Bank
SO236640,24568,DebitCard,22-08-2023,P16624,68520,,Andhra Bank
SO236641,19453,BankTransferEMI,22-08-2023,P16625,12991.2,LDC8541,Axis
SO236642,22871,DebitCard,22-08-2023,P16626,110165,,ICICI
SO236643,21415,BankTransferEMI,22-08-2023,P16627,10350,LDC8543,Axis
SO236644,23370,Cash,22-08-2023,P16628,72500,,NetCash
SO236645,19711,BankTransfer,22-08-2023,P16629,69000,,Canara Bank
SO236646,23901,Cash,22-08-2023,P16630,64000,,NetCash
SO236647,22018,CreditCard,22-08-2023,P16631,20849.7,LDC8547,Canara Bank
SO236648,20689,CreditCard,22-08-2023,P16632,14734.2,LDC8548,Andhra Bank
SO236649,19874,DebitCard,22-08-2023,P16633,73500,,ICICI
SO236650,21870,UPI,22-08-2023,P16634,14599.2,LDC8550,HDFC
SO236651,20663,CreditCard,22-08-2023,P16635,47983.5,LDC8551,Andhra Bank
SO236652,20880,AutoDebitEMI,23-08-2023,P16636,29400,LDC8552,Axis
SO236653,22141,DebitCard,23-08-2023,P16637,78500,,Axis
SO236654,18065,UPI,23-08-2023,P16638,54600,LDC8554,HDFC
SO236655,24355,BankTransferEMI,23-08-2023,P16639,19050,LDC8555,HDFC
SO236656,23912,AutoDebitEMI,23-08-2023,P16640,54300,LDC8556,ICICI
SO236657,19104,AutoDebitEMI,23-08-2023,P16641,33750,LDC8557,Canara Bank
SO236658,23968,BankTransfer,23-08-2023,P16642,55023,,Andhra Bank
SO236659,22800,CreditCard,23-08-2023,P16643,28050,LDC8559,ICICI
SO236660,24114,BankTransfer,23-08-2023,P16644,85930,,HDFC
SO236661,23426,Cash,23-08-2023,P16645,136546,,NetCash
SO236662,24892,AutoDebitEMI,23-08-2023,P16646,21375,LDC8562,HDFC
SO236663,18854,DebitCard,23-08-2023,P16647,226000,,Axis
SO236664,21810,BankTransfer,23-08-2023,P16648,92500,,Canara Bank
SO236665,20436,UPI,23-08-2023,P16649,47100,LDC8565,Axis
SO236666,22701,Cash,23-08-2023,P16650,187000,,NetCash
SO236667,19840,AutoDebitEMI,23-08-2023,P16651,15699,LDC8567,Canara Bank
SO236668,18730,CreditCard,23-08-2023,P16652,25050,LDC8568,Canara Bank
SO236669,20128,CreditCard,23-08-2023,P16653,91950,LDC8569,Canara Bank
